DISTRICT	DISTNAME	CONST	CANDIDATE_NAME	AGE	SEX	PARTYNAME	SYMBOLNAME	TOTALVOTE
45	नवलपरासी	2	अम्मर बहादुर धामी	38	M	सद्भावना पार्टी 	तीर	91
45	नवलपरासी	2	खेम लाल सुवेदी	40	M	नेपाल परिवार दल 	साँचो	64
45	नवलपरासी	2	युद्ध प्रसाद सिग्देल	55	M	जनमोर्चा नेपाल 	हेलिकप्टर	37
45	नवलपरासी	2	सोम बहादुर तमाङ्ग	48	M	संघीय गणतान्त्रिक समाजवादी पार्टी, नेपाल	डम्फु	27
45	नवलपरासी	2	चिरन्जीवी  जि.सी.	38	M	स्वतन्त्र 	इनार	20
45	नवलपरासी	2	रेवती  गजमेर	38	F	राष्ट्रिय मधेश समाजवादी पार्टी 	साइकल	19
45	नवलपरासी	2	श्याम लाल तिवारी	59	M	नेपाल गौरवशाली पार्टी 	स्याउ	15
45	नवलपरासी	2	डासी राम वसेल	37	M	स्वतन्त्र 	अर्ना भैंसी	10
45	नवलपरासी	2	कान्ति कुमारी चौधरी	31	F	संघीय सद्भावना पार्टी 	राजहाँस	6
45	नवलपरासी	2	राज कुमार श्रेष्ठ	41	M	स्वतन्त्र 	इस्त्री	5
45	नवलपरासी	3	कृष्ण प्रसाद पौडेल	60	M	नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)	सूर्य	14804
45	नवलपरासी	3	कृष्ण चन्द्र नेपाली पोखरेल	63	M	नेपाली काँग्रेस	रुख	14479
45	नवलपरासी	3	सीता देवी वौडेल	35	F	एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)	गोलाकारभित्र हँसिया हथौडा 	5383
45	नवलपरासी	3	राज कुमार महतो (थारु)	32	M	मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)	नमस्कार गरेको हात 	3436
45	नवलपरासी	3	कर्ण बहादुर सुनारी मगर	44	M	राष्ट्रिय जनमुक्ति पार्टी 	घर	1819
45	नवलपरासी	3	बिष्णु प्रसाद शर्मा	53	M	राष्ट्रिय प्रजातन्त्र पार्टी 	हलो	605
45	नवलपरासी	3	श्रीप्रसाद  ढकाल	50	M	नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)	हँसिया र तारा	470
45	नवलपरासी	3	बिकाराम  चौधरी	52	M	राष्ट्रिय जनमोर्चा 	गिलास	249
45	नवलपरासी	3	दिवाकर  न्यौपाने	60	M	राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 	गाई	238
45	नवलपरासी	3	मान बहादुर थापा (बर्मा)	52	M	अखण्ड नेपाल पार्टी	ध्वजा	210
45	नवलपरासी	3	फुल कुमारी पुर्जा	62	F	सङ्घीय समाजवादी पार्टी, नेपाल	गोलाकार भित्र छाता	191
45	नवलपरासी	3	कला कुमारी ढकाल	31	F	सद्भावना पार्टी 	तीर	115
45	नवलपरासी	3	अरुण कुमार सिंह घर्ती क्षेत्री	46	M	राष्ट्रिय मधेश समाजवादी पार्टी 	साइकल	79
45	नवलपरासी	3	बुद्ध  गुरुङ	33	M	राष्ट्रिय शिवसेना पार्टी 	सिपाही	42
45	नवलपरासी	3	मुन्ना लाल गुप्ता तेली	38	M	मधेशी जनअधिकार फोरम, नेपाल 	हातले समातेको मसाल 	39
45	नवलपरासी	3	धन कुमारी महतो	34	F	तराई–मधेश लोकतान्त्रिक पार्टी 	जोडा गोरु	35
45	नवलपरासी	3	सन्दिप प्रताप यादव	27	M	तराई मधेश सदभावना पार्टी नेपाल 	लट्ठी लिएको पुरुष 	33
45	नवलपरासी	3	सीता देवी गैरे	40	F	नेपालआमा पार्टी  	आमाको काखमा बच्चा 	33
45	नवलपरासी	3	जनार्दन सिंह चौधरी	63	M	थरुहट तराई पार्टी नेपाल  	ढक्की 	33
45	नवलपरासी	3	कबिता देवी थरुनी	42	F	संघीय सद्भावना पार्टी 	राजहाँस	23
45	नवलपरासी	3	सह देव बनिया	57	M	मधेश तराई फोरम  	बाल्टिन 	14
45	नवलपरासी	3	चित्र बहादुर घर्तीमगर	45	M	स्वतन्त्र 	जाँतो	11
45	नवलपरासी	3	गणेश प्रसाद अधिकारी	38	M	स्वतन्त्र 	स्कुटर	11
45	नवलपरासी	3	प्रज्ञा  मल्ल	34	M	स्वतन्त्र 	इनार	6
45	नवलपरासी	3	खोम कान्त खनाल	62	M	सोसल रिपब्लिकन पार्टी 	सलाईको बट्टा 	5
45	नवलपरासी	4	वैजनाथ चौधरी थारु	48	M	नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)	सूर्य	10750
45	नवलपरासी	4	देवेन्द्र राज कंडेल	56	M	नेपाली काँग्रेस	रुख	7550
45	नवलपरासी	4	गुण निधी तिवारी	46	M	स्वतन्त्र 	काइँयो	6861
45	नवलपरासी	4	चिनक  कुर्मी	48	M	एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)	गोलाकारभित्र हँसिया हथौडा 	5016
45	नवलपरासी	4	सत्राजीत  यादव	53	M	सद्भावना पार्टी 	तीर	2800
45	नवलपरासी	4	ध्रुव बहादुर प्रधान	65	M	राष्ट्रिय प्रजातन्त्र पार्टी 	हलो	1394
45	नवलपरासी	4	शुवाष चन्द्र गिरी	30	M	मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)	नमस्कार गरेको हात 	784
45	नवलपरासी	4	पुरन प्रसाद चौधरी	47	M	तराई–मधेश लोकतान्त्रिक पार्टी 	जोडा गोरु	716
45	नवलपरासी	4	वल बहादुर तिलिजा पुन	71	M	राष्ट्रिय जनमुक्ति पार्टी 	घर	530
45	नवलपरासी	4	अमरजित  गुप्ता (तेली)	34	M	मधेशी जनअधिकार फोरम, नेपाल 	हातले समातेको मसाल 	460
45	नवलपरासी	4	मन बहादुर थापा	30	M	नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)	हँसिया र तारा	411
45	नवलपरासी	4	ओम प्रकाश थारु	54	M	थरुहट तराई पार्टी नेपाल  	ढक्की 	322
45	नवलपरासी	4	छोटेलाल  यादव	59	M	राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 	गाई	249
45	नवलपरासी	4	लक्ष्मी नारायण गुप्ता	54	M	संघीय सद्भावना पार्टी 	राजहाँस	213
45	नवलपरासी	4	शेष नारायण केवट	37	M	तराई मधेश सदभावना पार्टी नेपाल 	लट्ठी लिएको पुरुष 	185
45	नवलपरासी	4	प्रेम लाल चमार	42	M	दलित जनजाति पार्टी 	जग	176
45	नवलपरासी	4	उत्तम राज खरेल	51	M	राष्ट्रिय जनमोर्चा 	गिलास	147
45	नवलपरासी	4	राधिका  खराल	40	F	अखण्ड नेपाल पार्टी	ध्वजा	129
45	नवलपरासी	4	अलि हुसेन धुनिया	39	M	नेपाल सद्भावना पार्टी	हात	121
45	नवलपरासी	4	भगिरथी  अहिर	36	M	नेपाल युवा किसान पार्टी 	केराको काइँयो	85
45	नवलपरासी	4	शान्ती  न्यौपाने	33	F	मधेश समता पार्टी नेपाल 	रिक्सा	74
45	नवलपरासी	4	दिप चन्द्र ठठेर (कौशल)	39	M	मधेश तराई फोरम  	बाल्टिन 	53
45	नवलपरासी	4	मञ्जु कुमारी योगी	44	F	नेपाल परिवार दल 	साँचो	48
45	नवलपरासी	4	सु्वाष  यादव	41	M	स्वतन्त्र 	सयपत्रि फूल	42
45	नवलपरासी	4	महेन्द्र प्रसाद चौधरी	39	M	राष्ट्रिय मधेश समाजवादी पार्टी 	साइकल	39
45	नवलपरासी	4	राधेश्याम  गुप्ता तेली	48	M	स्वतन्त्र 	स्वेटर	31
45	नवलपरासी	4	टिचन  गुरुङ्ग	52	F	सङ्घीय समाजवादी पार्टी, नेपाल	गोलाकार भित्र छाता	29
45	नवलपरासी	4	मुक्ती नाथ बराल	64	M	संयुक्त राष्ट्रवादी मोर्चा नेपाल 	कलश 	20
45	नवलपरासी	4	श्याम प्रसाद अग्रहरी	37	M	नेपाल जनता पार्टी 	कमलको फूल	20
45	नवलपरासी	4	राम विनोद अहिर	48	M	स्वतन्त्र 	हेल्मेट	16
45	नवलपरासी	4	दिवाकर  मिश्र	45	M	शिवसेना नेपाल 	डमरु	14
45	नवलपरासी	4	रामजी  सैथवार	62	M	स्वतन्त्र 	अर्ना भैंसी	13
45	नवलपरासी	4	विरेन्द्र प्रसाद नाउ नापित	37	M	स्वतन्त्र 	स्कुटर	11
45	नवलपरासी	5	विक्रम  खनाल	44	M	नेपाली काँग्रेस	रुख	9204
45	नवलपरासी	5	दिपेन्द्र कुमार अधिकारी	48	M	नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)	सूर्य	7423
45	नवलपरासी	5	देवानन्द  फौजदार	48	M	थरुहट तराई पार्टी नेपाल  	ढक्की 	5621
45	नवलपरासी	5	राजु प्रसाद हरिजन	39	M	एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)	गोलाकारभित्र हँसिया हथौडा 	5003
45	नवलपरासी	5	ध्रुव बहादुर प्रधान	65	M	राष्ट्रिय प्रजातन्त्र पार्टी 	हलो	2645
45	नवलपरासी	5	रामवचन  यादव अहिर	55	M	मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)	नमस्कार गरेको हात 	2339
45	नवलपरासी	5	हैदर अली मोमिन	44	M	तराई–मधेश लोकतान्त्रिक पार्टी 	जोडा गोरु	1489
45	नवलपरासी	5	अलाउद्दिन  अन्सारी	60	M	तराई मधेश सदभावना पार्टी नेपाल 	लट्ठी लिएको पुरुष 	1433
45	नवलपरासी	5	कैलाश  महतो	41	M	सद्भावना पार्टी 	तीर	1418
45	नवलपरासी	5	धरेन्द्र  यादव	29	M	मधेशी जनअधिकार फोरम, नेपाल 	हातले समातेको मसाल 	1324
45	नवलपरासी	5	राधे श्याम पाठक	49	M	स्वतन्त्र 	काइँयो	572
45	नवलपरासी	5	‌‌ओम बहादुर सिंह	65	M	राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 	गाई	558
45	नवलपरासी	5	गिरधारी  लोहार	39	M	नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)	हँसिया र तारा	379
45	नवलपरासी	5	कन्हैया प्रसाद चौधरी (थारु)	63	M	राष्ट्रिय जनमुक्ति पार्टी 	घर	368
45	नवलपरासी	5	अशोक कुमार चौधरी	50	M	नेपाल सद्भावना पार्टी	हात	254
45	नवलपरासी	5	सुर्यमल  यादव	37	M	मधेश तराई फोरम  	बाल्टिन 	134
45	नवलपरासी	5	हरिराम  केवट	65	M	मधेश समता पार्टी नेपाल 	रिक्सा	88
45	नवलपरासी	5	राधेश्याम अहिर यादव	40	M	राष्ट्रिय मधेश समाजवादी पार्टी 	साइकल	86
45	नवलपरासी	5	सुरेन्द्र प्रसाद मुराव	37	M	नेपाल युवा किसान पार्टी 	केराको काइँयो	79
45	नवलपरासी	5	धिरेन्द्र कुमार गिरी	27	M	स्वतन्त्र 	गितार	57
45	नवलपरासी	5	नेत्र बहादुर थापा	31	M	सङ्घीय समाजवादी पार्टी, नेपाल	गोलाकार भित्र छाता	56
45	नवलपरासी	5	कृष्ण बहादुर क्षेत्री	54	M	अखण्ड नेपाल पार्टी	ध्वजा	53
45	नवलपरासी	5	रामनगेश्वर प्रसाद धोवी	48	M	दलित जनजाति पार्टी 	जग	50
45	नवलपरासी	5	चन्द्र कुमार गुप्त	30	M	स्वतन्त्र 	अर्ना भैंसी	37
45	नवलपरासी	5	मधु राज पाण्डे	55	M	स्वतन्त्र 	सयपत्रि फूल	35
45	नवलपरासी	5	चिरन्जीवी  यादव	26	M	शिवसेना नेपाल 	डमरु	34
45	नवलपरासी	5	शैलेन्द्र कुमार गुप्ता	34	M	संयुक्त राष्ट्रवादी मोर्चा नेपाल 	कलश 	27
45	नवलपरासी	5	रमेश  साखी	34	M	नेपाल परिवार दल 	साँचो	23
45	नवलपरासी	5	कन्हैया प्रसाद कोइरी	42	M	स्वतन्त्र 	इनार	22
45	नवलपरासी	5	नगई  यादव	48	M	स्वतन्त्र 	भुईंकटहर	15
45	नवलपरासी	5	संचित कुमार पाठक	33	M	स्वतन्त्र 	पङ्खा 	12
45	नवलपरासी	5	राधेश्याम  गौड	37	M	स्वतन्त्र 	कप	12
45	नवलपरासी	5	अमित  गिरी	26	M	स्वतन्त्र 	कालोपाटी	12
45	नवलपरासी	5	रामप्रवेश  कोहार	31	M	जनता पार्टी नेपाल 	मसी र कलम	6
45	नवलपरासी	5	किसोर कुमार के.सी.	50	M	स्वतन्त्र 	स्कुटर	6
45	नवलपरासी	5	दशई  पासी	62	M	स्वतन्त्र 	कारखाना	6
45	नवलपरासी	5	मोहन लाल वास्तोला	54	M	स्वतन्त्र 	हेल्मेट	5
45	नवलपरासी	5	व्यास मुनी तेली	56	M	स्वतन्त्र 	ताल्चा साँचो	5
45	नवलपरासी	5	दृग नारायण लोनिया	40	M	स्वतन्त्र 	लट्टाई	3
45	नवलपरासी	6	देवकरण प्रसाद कलवार	60	M	नेपाली काँग्रेस	रुख	14580
45	नवलपरासी	6	हृदयेस  त्रिपाठी	54	M	तराई–मधेश लोकतान्त्रिक पार्टी 	जोडा गोरु	8424
45	नवलपरासी	6	अशोक जङ्ग राणा	56	M	मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)	नमस्कार गरेको हात 	3522
45	नवलपरासी	6	अजय  शाही	38	M	राष्ट्रिय मधेश समाजवादी पार्टी 	साइकल	2529
45	नवलपरासी	6	रामधनी प्रसाद केवट	50	M	एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)	गोलाकारभित्र हँसिया हथौडा 	1952
45	नवलपरासी	6	रिङ्गला  यादव	28	F	नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)	सूर्य	1204
45	नवलपरासी	6	बाबुराम  चमार	41	M	मधेश तराई फोरम  	बाल्टिन 	658
45	नवलपरासी	6	गौरीशंकर  कोइरी	43	M	राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 	गाई	564
45	नवलपरासी	6	गंगाराम  चौधरी	50	M	सङ्घीय समाजवादी पार्टी, नेपाल	गोलाकार भित्र छाता	503
45	नवलपरासी	6	सिंह बहादुर थापा	54	M	राष्ट्रिय जनमुक्ति पार्टी 	घर	478
45	नवलपरासी	6	धर्म  चौधरी	26	M	थरुहट तराई पार्टी नेपाल  	ढक्की 	343
45	नवलपरासी	6	प्रधुन्म प्रसाद दास पटनवार	60	M	नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)	हँसिया र तारा	236
45	नवलपरासी	6	लक्ष्मण प्रसाद चौधरी	41	M	संघीय लोकतान्त्रिक राष्ट्रिय मञ्च (थरुहट)	गाग्री	183
45	नवलपरासी	6	राम औतार कोइरी कुशवहा	55	M	तराई मधेश सदभावना पार्टी नेपाल 	लट्ठी लिएको पुरुष 	176
45	नवलपरासी	6	रामकृष्ण  देवकोटा	32	M	शिवसेना नेपाल 	डमरु	158
45	नवलपरासी	6	शालिग्राम  उपाध्याय	62	M	राष्ट्रिय प्रजातन्त्र पार्टी 	हलो	157
45	नवलपरासी	6	कल्पु प्रसाद चमार (हरिजन)	61	M	सद्भावना पार्टी 	तीर	131
45	नवलपरासी	6	गोवर्धन कुमार चौधरी	28	M	स्वतन्त्र 	गितार	104
45	नवलपरासी	6	नरेन्द्र  गोसाई	40	M	मधेशी जनअधिकार फोरम, नेपाल 	हातले समातेको मसाल 	90
45	नवलपरासी	6	नन्दलाल  मिश्र	70	M	स्वतन्त्र 	स्कुटर	75
45	नवलपरासी	6	नन्दु  चमार	43	M	स्वतन्त्र 	अर्ना भैंसी	63
45	नवलपरासी	6	रमेश  चमार	28	M	जनता पार्टी नेपाल 	मसी र कलम	45
45	नवलपरासी	6	कृष्ण प्रसाद अधिकारी	37	M	राष्ट्रिय शिवसेना पार्टी 	सिपाही	43
45	नवलपरासी	6	भोलानाथ  पाण्डेय	25	M	अखण्ड नेपाल पार्टी	ध्वजा	41
45	नवलपरासी	6	तरिक  अंसारी	60	M	नेपाल सद्भावना पार्टी	हात	36
45	नवलपरासी	6	लक्ष्मी  चमार	45	M	दलित जनजाति पार्टी 	जग	29
45	नवलपरासी	6	बालचन  चमार	33	M	बहुजन समाज पार्टी नेपाल	जिराफ	27
45	नवलपरासी	6	बिनोद कुमार जैसवाल कलवार	34	M	स्वतन्त्र 	सयपत्रि फूल	22
45	नवलपरासी	6	गिता  सैथवार	47	T	नेपाल युवा किसान पार्टी 	केराको काइँयो	21
45	नवलपरासी	6	दिनानाथ  कोइराला	65	M	स्वतन्त्र 	लाटोकोसेरो	14
45	नवलपरासी	6	कुमारी  थरुनी	41	F	संघीय सद्भावना पार्टी 	राजहाँस	11
45	नवलपरासी	6	राज मंगल केवट	40	M	स्वतन्त्र 	हेल्मेट	11
45	नवलपरासी	6	शैलेन्द्र कुमार गुप्ता	34	M	संयुक्त राष्ट्रवादी मोर्चा नेपाल 	कलश 	10
45	नवलपरासी	6	विजयलाल  कुर्मी	40	M	स्वतन्त्र 	भुईंकटहर	7
45	नवलपरासी	6	गोपाल  कुर्मी	34	M	राष्ट्रिय जनता दल नेपाल 	लालटिन	7
45	नवलपरासी	6	नारायण  चमार	63	M	स्वतन्त्र 	पलङ्ग	6
45	नवलपरासी	6	यमलाल  चौधरी	29	M	नेपाल मजदुर किसान पार्टी 	मादल	6
45	नवलपरासी	6	अलियास  मिया	60	M	स्वतन्त्र 	प्रेसर कुकर	4
45	नवलपरासी	6	ऋषीकेष कुमार मिश्र	35	M	स्वतन्त्र 	काइँयो	3
46	रुपन्देही	1	अब्दुल रज्जाक गद्दी	55	M	नेपाली काँग्रेस	रुख	14400
46	रुपन्देही	1	छवि लाल विश्‍वकर्मा	52	M	नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)	सूर्य	14196
46	रुपन्देही	1	देवेन्द्र नाथ पाण्डे	35	M	एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)	गोलाकारभित्र हँसिया हथौडा 	7444
46	रुपन्देही	1	सिताराम सि‌ह क्षेत्री	53	M	राष्ट्रिय प्रजातन्त्र पार्टी 	हलो	1555
46	रुपन्देही	1	दल बहादुर थापा	55	M	राष्ट्रिय जनमुक्ति पार्टी 	घर	1310
46	रुपन्देही	1	विद्या प्रसाद यादव	27	M	मधेशी जनअधिकार फोरम, नेपाल 	हातले समातेको मसाल 	1102
46	रुपन्देही	1	शिव कुमार धोवी धवल	30	M	दलित जनजाति पार्टी 	जग	1067
46	रुपन्देही	1	विजय बहादुर सिंह	54	M	तराई–मधेश लोकतान्त्रिक पार्टी 	जोडा गोरु	627
46	रुपन्देही	1	मनिराम  यादव	63	M	मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)	नमस्कार गरेको हात 	513
46	रुपन्देही	1	राम कुमार चौधरी	43	M	थरुहट तराई पार्टी नेपाल  	ढक्की 	361
46	रुपन्देही	1	सन्त कुमार धवल	32	M	राष्ट्रिय मधेश समाजवादी पार्टी 	साइकल	342
46	रुपन्देही	1	गुमान सि. कुँवर	44	M	अखण्ड नेपाल पार्टी	ध्वजा	236
46	रुपन्देही	1	मुल्लु  अहिर	51	M	राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 	गाई	178
46	रुपन्देही	1	रामरतन प्रसाद निषाद	26	M	मधेश समता पार्टी नेपाल 	रिक्सा	160
46	रुपन्देही	1	दिलिप कुमार हरिजन	62	M	नेपाल युवा किसान पार्टी 	केराको काइँयो	128
46	रुपन्देही	1	इन्दल प्रसाद केवट	58	M	राष्ट्रिय जनमोर्चा 	गिलास	126
46	रुपन्देही	1	राम अचल गौड(कहार)	31	M	स्वतन्त्र 	कप	111
46	रुपन्देही	1	चन्द्रभान  तिवारी	46	M	सद्भावना पार्टी 	तीर	109
46	रुपन्देही	1	विक्रम प्रसाद यादव	78	M	तराई मधेश सदभावना पार्टी नेपाल 	लट्ठी लिएको पुरुष 	90
46	रुपन्देही	1	योगेन्द्र प्रसाद कुर्मी चौधरी	35	M	नेपाल सद्भावना पार्टी	हात	72
46	रुपन्देही	1	लक्ष्मण  श्रेष्‍ठ	26	M	नेपाल मजदुर किसान पार्टी 	मादल	54
46	रुपन्देही	1	शिव नारायण शि‌ह	33	M	नेपाल सद्भावना पार्टी (युनाइटेड)	घडी	54
46	रुपन्देही	1	मगवुल  धुनिया	55	M	स्वतन्त्र 	स्कुटर	46
46	रुपन्देही	1	तेज लाल डुम्रे	49	M	स्वतन्त्र 	काइँयो	38
46	रुपन्देही	1	इन्द्रजीत  थारु	54	M	संघीय सद्भावना पार्टी 	राजहाँस	37
46	रुपन्देही	1	दुर्गेश कुमार गुप्‍त(बनिया)	28	M	स्वतन्त्र 	सयपत्रि फूल	31
46	रुपन्देही	1	नेत्र मणि पाण्डे	42	M	स्वतन्त्र 	अर्ना भैंसी	30
46	रुपन्देही	1	गोपाल  अर्याल	44	M	स्वतन्त्र 	इनार	17
46	रुपन्देही	1	चन्द्रिका  चाई	53	M	नेपाल परिवार दल 	साँचो	16
46	रुपन्देही	1	मात्रिका प्रसाद यादव	62	M	राष्ट्रिय शिवसेना पार्टी 	सिपाही	15
46	रुपन्देही	1	तिरथ  यादव	32	M	तराई मधेश पहाड हिमाल एकता पार्टी  	सिसाकलम	14
46	रुपन्देही	1	शोभाखर  ढकाल	53	M	स्वतन्त्र 	ताल्चा साँचो	11
46	रुपन्देही	1	मुखतार अहमद गद्दी	44	M	स्वतन्त्र 	ग्याँस चुलो	10
46	रुपन्देही	2	दिपक  वोहरा	63	M	राष्ट्रिय प्रजातन्त्र पार्टी 	हलो	8152
46	रुपन्देही	2	रामकृष्ण  ताम्राकार	69	M	नेपाली काँग्रेस	रुख	6210
46	रुपन्देही	2	सन्तोष कुमार पाण्डेय	34	M	स्वतन्त्र 	स्कुटर	5608
46	रुपन्देही	2	देवी प्रसाद चौधरी	52	M	मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)	नमस्कार गरेको हात 	5526
46	रुपन्देही	2	भरत कुमार पोखरेल	48	M	नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)	सूर्य	5516
46	रुपन्देही	2	विनोद कुमार उपाध्याय	60	M	एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)	गोलाकारभित्र हँसिया हथौडा 	3223
46	रुपन्देही	2	सूर्य कुमार सारु मगर	47	M	राष्ट्रिय जनमुक्ति पार्टी 	घर	2595
46	रुपन्देही	2	रतन कुमार तेली(गुप्‍ता)	64	M	तराई–मधेश लोकतान्त्रिक पार्टी 	जोडा गोरु	1027
46	रुपन्देही	2	महेन्द्र  यादव	38	M	मधेशी जनअधिकार फोरम, नेपाल 	हातले समातेको मसाल 	1023
46	रुपन्देही	2	महमद इसाहक धुनिया मुसलमान	56	M	राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 	गाई	770
46	रुपन्देही	2	कृष्ण प्रसाद भण्डारी	54	M	अखण्ड नेपाल पार्टी	ध्वजा	573
46	रुपन्देही	2	मोहन सिह राना	63	M	नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)	हँसिया र तारा	537
46	रुपन्देही	2	गंगा बहादुर सुनार	47	M	दलित जनजाति पार्टी 	जग	308
46	रुपन्देही	2	देवमणी  पाण्डेय	48	M	राष्ट्रिय मधेश समाजवादी पार्टी 	साइकल	288
46	रुपन्देही	2	शम्भु नाथ उपाध्याय	42	M	नेपाल सद्भावना पार्टी	हात	288
46	रुपन्देही	2	राम औतार चाइ	35	M	मधेश समता पार्टी नेपाल 	रिक्सा	200
46	रुपन्देही	2	राजेन्द्र  गुप्‍ता	51	M	सद्भावना पार्टी 	तीर	126
46	रुपन्देही	2	हेमन्त दास कुर्मी	55	M	राष्ट्रिय जनमोर्चा 	गिलास	105
46	रुपन्देही	2	सचिन  रोक्का	31	M	स्वतन्त्र 	पङ्खा 	92
46	रुपन्देही	2	नाथु  चाई	40	M	स्वतन्त्र 	अर्ना भैंसी	61
46	रुपन्देही	2	नुरमहमद  शाह	63	M	नेपाल युवा किसान पार्टी 	केराको काइँयो	60
46	रुपन्देही	2	केशव राम त्रिपाठी	67	M	संघीय सद्भावना पार्टी 	राजहाँस	57
46	रुपन्देही	2	दमोदर नाथ थारु	43	M	थरुहट तराई पार्टी नेपाल  	ढक्की 	47
46	रुपन्देही	2	शैलेन्द्र कुमार पाण्डेय	44	M	मधेशी जनअधिकार फोरम (गणतान्त्रिक)	रेल	39
46	रुपन्देही	2	राकेश कुमार गुप्ता	35	M	नेपाल सद्भावना पार्टी (युनाइटेड)	घडी	39
46	रुपन्देही	2	अल्ताव अहमद सिद्धिकी	27	M	नेपाल परिवार दल 	साँचो	33
46	रुपन्देही	2	शम्भु प्रसाद गुप्ता तेली	31	M	तराई मधेश पहाड हिमाल एकता पार्टी  	सिसाकलम	28
46	रुपन्देही	2	सरस्वती  पौडेल	50	F	नेपालआमा पार्टी  	आमाको काखमा बच्चा 	27
46	रुपन्देही	2	दिर्गी  बनिया	48	M	स्वतन्त्र 	काइँयो	23
46	रुपन्देही	2	लक्ष्मण प्रसाद गुप्‍ता	28	M	राष्ट्रवादी एकता पार्टी	परेवा	22
46	रुपन्देही	2	पाल्तान  थारु	51	M	स्वतन्त्र 	प्रेसर कुकर	21
46	रुपन्देही	2	अमजद अलि पठान	55	M	तराई मधेश सदभावना पार्टी नेपाल 	लट्ठी लिएको पुरुष 	21
46	रुपन्देही	2	अश्विनी कुमार गुप्ता	32	M	नेपाल जनता पार्टी 	कमलको फूल	20
46	रुपन्देही	2	पार्वती  वि.क.	28	F	नेपाल मजदुर किसान पार्टी 	मादल	18
46	रुपन्देही	2	इन्द्र बहादुर खत्री क्षेत्री	54	M	शिवसेना नेपाल 	डमरु	17
46	रुपन्देही	2	विष्णु प्रसाद खरेल	70	M	स्वतन्त्र 	ग्याँस चुलो	15
46	रुपन्देही	2	राम अनुज कोहार	38	M	मधेश तराई फोरम  	बाल्टिन 	13
46	रुपन्देही	2	तेज प्रकाश पाण्डेय	43	M	स्वतन्त्र 	सयपत्रि फूल	8
46	रुपन्देही	3	वाल कृष्ण खा‌ड	53	M	नेपाली काँग्रेस	रुख	18481
46	रुपन्देही	3	घनश्याम  भुषाल	52	M	नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)	सूर्य	18395
46	रुपन्देही	3	झम बहादुर गुरुङ्ग	57	M	राष्ट्रिय जनमुक्ति पार्टी 	घर	4620
46	रुपन्देही	3	भरत  अर्याल	58	M	एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)	गोलाकारभित्र हँसिया हथौडा 	3897
46	रुपन्देही	3	सन्त प्रसाद चौधरी	42	M	मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)	नमस्कार गरेको हात 	1891
46	रुपन्देही	3	राम अवतार यादव	27	M	मधेशी जनअधिकार फोरम, नेपाल 	हातले समातेको मसाल 	1063
46	रुपन्देही	3	खेमलाल  कडेल	33	M	राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 	गाई	467
46	रुपन्देही	3	प्रेम कुमारी थारु चौधरी	37	F	थरुहट तराई पार्टी नेपाल  	ढक्की 	369
46	रुपन्देही	3	दल बहादुर घर्ति क्षेत्री	59	M	अखण्ड नेपाल पार्टी	ध्वजा	355
46	रुपन्देही	3	दुर्गा बहादुर कार्की	66	M	राष्ट्रिय प्रजातन्त्र पार्टी 	हलो	181
46	रुपन्देही	3	सुरेश  प्रजापति	46	M	तराई–मधेश लोकतान्त्रिक पार्टी 	जोडा गोरु	137
46	रुपन्देही	3	भानु  जि.सी.	41	F	राष्ट्रिय जनमोर्चा 	गिलास	111
